0.0000000000   24.8000000000   0.0980171403

0.8000000000   0.0000000000   0.1950903220
0.8000000000   0.8000000000   0.2499230978
0.8000000000   1.6000000000   0.3100512880
0.8000000000   2.4000000000   0.3735180945
0.8000000000   3.2000000000   0.4385776167
0.8000000000   4.0000000000   0.5036680603
0.8000000000   4.8000000000   0.5673908375
0.8000000000   5.6000000000   0.6284943792
0.8000000000   6.4000000000   0.6858616745
0.8000000000   7.2000000000   0.7385007165
0.8000000000   8.0000000000   0.7855371648
0.8000000000   8.8000000000   0.8262086472
0.8000000000   9.6000000000   0.8598602120
0.8000000000   10.4000000000   0.8859405187
0.8000000000   11.2000000000   0.9039984141
0.8000000000   12.0000000000   0.9136795922
0.8000000000   12.8000000000   0.9147230732
0.8000000000   13.6000000000   0.9069572710
0.8000000000   14.4000000000   0.8902954377
0.8000000000   15.2000000000   0.8647302911
0.8000000000   16.0000000000   0.8303276390
0.8000000000   16.8000000000   0.7872188120
0.8000000000   17.6000000000   0.7355917142
0.8000000000   18.4000000000   0.6756802798
0.8000000000   19.2000000000   0.6077521030
0.8000000000   20.0000000000   0.5320939716
0.8000000000   20.8000000000   0.4489949862
0.8000000000   21.6000000000   0.3587268852
0.8000000000   22.4000000000   0.2615211158
0.8000000000   23.2000000000   0.1575420913
0.8000000000   24.0000000000   0.0468559511
0.8000000000   24.8000000000   -0.0706060174

1.6000000000   0.0000000000   0.3826834324
1.6000000000   0.8000000000   0.3965336351
1.6000000000   1.6000000000   0.4216736275
1.6000000000   2.4000000000   0.4551587816
1.6000000000   3.2000000000   0.4944408613
1.6000000000   4.0000000000   0.5373070279
1.6000000000   4.8000000000   0.5818306517
1.6000000000   5.6000000000   0.6263316915
1.6000000000   6.4000000000   0.6693447891
1.6000000000   7.2000000000   0.7095935387
1.6000000000   8.0000000000   0.7459696464
1.6000000000   8.8000000000   0.7775159089
1.6000000000   9.6000000000   0.8034121094
1.6000000000   10.4000000000   0.8229630715
1.6000000000   11.2000000000   0.8355882232
1.6000000000   12.0000000000   0.8408121125
1.6000000000   12.8000000000   0.8382553875
1.6000000000   13.6000000000   0.8276258049
1.6000000000   14.4000000000   0.8087088675
1.6000000000   15.2000000000   0.7813577128
1.6000000000   16.0000000000   0.7454818826
1.6000000000   16.8000000000   0.7010345949
1.6000000000   17.6000000000   0.6479981196
1.6000000000   18.4000000000   0.5863668180
1.6000000000   19.2000000000   0.5161273516
1.6000000000   20.0000000000   0.4372354884
1.6000000000   20.8000000000   0.3495888339
1.6000000000   21.6000000000   0.2529946845
